strike,bid,ask,volume,open_interest,type,maturity,expiration,spot,ticker,capture
595.0,0.0,0.0,1.0,491.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
600.0,0.0,0.0,251.0,1853.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
605.0,0.0,0.0,4.0,3772.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
610.0,0.0,0.0,5.0,1589.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
615.0,0.0,0.0,13.0,1232.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
620.0,0.0,0.0,10.0,3444.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
625.0,0.0,0.0,5.0,875.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
630.0,0.0,0.0,8.0,1932.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
635.0,0.0,0.0,4.0,2701.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
640.0,0.0,0.0,1.0,7724.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
645.0,0.0,0.0,4.0,1335.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
650.0,0.0,0.0,1.0,6923.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
655.0,0.0,0.0,20.0,1513.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
660.0,0.0,0.0,3.0,2126.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
665.0,0.0,0.0,2.0,1738.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
670.0,0.0,0.0,1.0,1840.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
675.0,0.0,0.0,1.0,1828.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
680.0,0.0,0.0,2.0,2368.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
685.0,0.0,0.0,6.0,1520.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
690.0,0.0,0.0,2.0,2151.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
695.0,0.0,0.0,1.0,639.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
700.0,0.0,0.0,10.0,9353.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
705.0,0.0,0.0,8.0,912.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
710.0,0.0,0.0,1.0,391.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
715.0,0.0,0.0,3.0,800.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
720.0,0.0,0.0,1.0,809.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
725.0,0.0,0.0,3.0,381.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
730.0,0.0,0.0,17.0,519.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
735.0,0.0,0.0,1.0,183.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
740.0,0.0,0.0,5.0,1409.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
745.0,0.0,0.0,1.0,123.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
750.0,0.0,0.0,29.0,2147.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
755.0,0.0,0.0,10.0,4267.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
760.0,0.0,0.0,158.0,2682.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
765.0,0.0,0.0,2.0,3729.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
770.0,0.0,0.0,2.0,1195.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
775.0,0.0,0.0,1.0,1003.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
780.0,0.0,0.0,3.0,3676.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
785.0,0.0,0.0,2.0,3497.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
790.0,0.0,0.0,1.0,1361.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
795.0,0.0,0.0,152.0,573.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
800.0,0.0,0.0,14.0,639.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
805.0,0.0,0.0,2.0,301.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
810.0,0.0,0.0,1.0,159.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
815.0,0.0,0.0,1.0,2754.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
820.0,0.0,0.0,4.0,69.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
825.0,0.0,0.0,2.0,437.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
830.0,0.0,0.0,160.0,4132.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
835.0,0.0,0.0,1.0,812.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
840.0,0.0,0.0,2.0,745.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
845.0,0.0,0.0,3.0,239.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
850.0,0.0,0.0,10.0,119.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
855.0,0.0,0.0,2.0,3105.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
860.0,0.0,0.0,1.0,1400.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
865.0,0.0,0.0,2.0,13.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
870.0,0.0,0.0,3.0,6.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
875.0,0.0,0.0,1.0,3.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
880.0,0.0,0.0,2.0,0.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
890.0,0.0,0.0,8.0,0.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
900.0,0.0,0.0,10.0,10.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
905.0,0.0,0.0,1.0,0.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
910.0,0.0,0.0,10.0,0.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
915.0,160.5,165.5,50.0,0.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
950.0,178.5,183.38,,0.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
990.0,224.0,228.76,200.0,0.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
1000.0,234.0,238.76,2.0,1.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
1005.0,310.25,315.46,1.0,0.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
1100.0,405.21,410.41,,0.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
1340.0,657.57,662.78,2.0,0.0,put,1.326027397260274,2028-01-21,764.7000122070312,SPY,2026-09-24 13:35 UTC
50.0,0.0,0.0,2.0,0.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
60.0,677.3,682.0,3.0,0.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
70.0,0.0,0.0,,0.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
90.0,647.5,650.0,1.0,0.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
100.0,0.0,0.0,2.0,0.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
110.0,657.57,662.5,,1.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
120.0,647.54,652.47,1.0,0.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
130.0,0.0,0.0,10.0,11.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
140.0,0.0,0.0,10.0,16.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
150.0,0.0,0.0,2.0,30.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
160.0,0.0,0.0,1.0,1.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
170.0,0.0,0.0,2.0,0.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
180.0,0.0,0.0,1.0,4.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
190.0,0.0,0.0,1.0,2.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
200.0,0.0,0.0,1.0,97.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
210.0,0.0,0.0,1.0,7.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
220.0,0.0,0.0,1.0,20.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
230.0,0.0,0.0,1.0,0.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
240.0,0.0,0.0,1.0,7.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
250.0,0.0,0.0,2.0,26.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
260.0,510.0,514.23,2.0,14.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
270.0,0.0,0.0,1.0,0.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
280.0,0.0,0.0,1.0,4.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
290.0,0.0,0.0,1.0,6.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
300.0,0.0,0.0,1.0,69.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
310.0,0.0,0.0,2.0,19.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
320.0,0.0,0.0,1.0,121.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
325.0,0.0,0.0,1.0,11.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
330.0,0.0,0.0,1.0,26.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
335.0,445.0,449.26,1.0,9.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
340.0,395.28,400.0,3.0,22.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
345.0,0.0,0.0,1.0,4.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
350.0,0.0,0.0,1.0,83.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
355.0,0.0,0.0,7.0,14.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
360.0,0.0,0.0,5.0,11.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
365.0,404.5,409.0,1.0,1.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
370.0,0.0,0.0,1.0,7.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
375.0,0.0,0.0,1.0,16.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
380.0,0.0,0.0,1.0,19.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
385.0,400.5,404.5,1.0,6.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
390.0,0.0,0.0,2.0,0.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
395.0,379.5,383.84,,2.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
400.0,0.0,0.0,3.0,97.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
405.0,0.0,0.0,1.0,7.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
410.0,0.0,0.0,1.0,102.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
415.0,0.0,0.0,12.0,32.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
420.0,0.0,0.0,1.0,31.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
425.0,0.0,0.0,1.0,11.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
430.0,0.0,0.0,2.0,3.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
435.0,0.0,0.0,18.0,20.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
440.0,0.0,0.0,4.0,10.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
445.0,0.0,0.0,1.0,3.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
450.0,0.0,0.0,2.0,82.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
455.0,330.0,334.16,1.0,16.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
460.0,0.0,0.0,5.0,83.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
465.0,0.0,0.0,1.0,0.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
470.0,0.0,0.0,1.0,3.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
475.0,0.0,0.0,1.0,40.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
480.0,328.5,333.13,1.0,5.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
485.0,305.5,309.9,1.0,18.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
490.0,0.0,0.0,2.0,0.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
495.0,0.0,0.0,1.0,7.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
500.0,0.0,0.0,3.0,163.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
505.0,0.0,0.0,1.0,6.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
510.0,0.0,0.0,1.0,30.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
515.0,0.0,0.0,1.0,11.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
520.0,0.0,0.0,1.0,64.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
525.0,0.0,0.0,1.0,60.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
530.0,0.0,0.0,2.0,19.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
535.0,0.0,0.0,1.0,30.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
540.0,279.63,284.5,1.0,7.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
545.0,0.0,0.0,1.0,0.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
550.0,0.0,0.0,2.0,111.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
555.0,0.0,0.0,18.0,143.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
560.0,0.0,0.0,2.0,50.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
565.0,0.0,0.0,2.0,11.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
570.0,0.0,0.0,1.0,34.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
575.0,0.0,0.0,4.0,33.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
580.0,0.0,0.0,1.0,57.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
585.0,0.0,0.0,2.0,20.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
590.0,0.0,0.0,1.0,54.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
595.0,0.0,0.0,12.0,16.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
600.0,0.0,0.0,7.0,285.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
605.0,0.0,0.0,1.0,49.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
610.0,0.0,0.0,1.0,29.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
615.0,0.0,0.0,53.0,23.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
620.0,0.0,0.0,14.0,88.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
625.0,0.0,0.0,1.0,235.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
630.0,0.0,0.0,16.0,946.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
635.0,0.0,0.0,1.0,345.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
640.0,0.0,0.0,1.0,714.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
645.0,0.0,0.0,1.0,1036.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
650.0,0.0,0.0,10.0,1044.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
655.0,0.0,0.0,3.0,578.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
660.0,0.0,0.0,7.0,837.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
665.0,0.0,0.0,24.0,381.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
670.0,0.0,0.0,5.0,546.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
675.0,0.0,0.0,1.0,640.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
680.0,0.0,0.0,1.0,657.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
685.0,0.0,0.0,1.0,1455.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
690.0,0.0,0.0,10.0,2087.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
695.0,0.0,0.0,3.0,2467.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
700.0,0.0,0.0,4.0,832.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
705.0,0.0,0.0,1.0,427.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
710.0,0.0,0.0,3.0,2018.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
715.0,0.0,0.0,1.0,638.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
720.0,0.0,0.0,2.0,1208.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
725.0,0.0,0.0,1.0,252.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
730.0,0.0,0.0,1.0,1298.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
735.0,0.0,0.0,2.0,1251.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
740.0,0.0,0.0,1.0,1458.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
745.0,0.0,0.0,2.0,1464.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
750.0,0.0,0.0,2.0,1376.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
755.0,0.0,0.0,4.0,623.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
760.0,0.0,0.0,13.0,2236.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
765.0,0.0,0.0,14.0,628.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
770.0,0.0,0.0,44.0,1171.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
775.0,0.0,0.0,10.0,1810.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
780.0,0.0,0.0,5.0,406.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
785.0,0.0,0.0,1.0,317.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
790.0,0.0,0.0,7.0,151.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
795.0,0.0,0.0,3.0,96.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
800.0,0.0,0.0,51.0,4493.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
805.0,0.0,0.0,4.0,267.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
810.0,0.0,0.0,5.0,1146.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
815.0,0.0,0.0,3.0,277.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
820.0,0.0,0.0,2.0,792.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
825.0,0.0,0.0,21.0,346.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
830.0,0.0,0.0,1.0,1199.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
835.0,0.0,0.0,4.0,215.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
840.0,0.0,0.0,3.0,501.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
845.0,0.0,0.0,1.0,598.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
850.0,0.0,0.0,6.0,970.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
855.0,0.0,0.0,3.0,136.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
860.0,0.0,0.0,1.0,236.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
865.0,0.0,0.0,1.0,298.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
870.0,0.0,0.0,1.0,219.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
875.0,0.0,0.0,3.0,247.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
880.0,0.0,0.0,5.0,195.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
885.0,0.0,0.0,5.0,55.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
890.0,0.0,0.0,5.0,428.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
895.0,0.0,0.0,7.0,2132.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
900.0,0.0,0.0,20.0,2406.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
905.0,0.0,0.0,26.0,381.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
910.0,0.0,0.0,186.0,306.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
915.0,0.0,0.0,85.0,261.0,call,2.2273972602739724,2028-12-15,764.7000122070312,SPY,2026-09-24 13:35 UTC
